CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST2767,Male,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,Two year,No,Electronic check,41.4,84.38,No
CUST2768,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Mailed check,79.49,5312.7,No
CUST2769,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,76.18,3317.54,Yes
CUST2770,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,76.56,1185.1,Yes
CUST2771,Female,1,No,No,22,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.43,1392.6,No
CUST2772,Female,0,Yes,Yes,18,No,No,DSL,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,29.99,547.23,No
CUST2773,Female,0,No,No,47,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,109.71,5037.25,Yes
CUST2774,Female,0,Yes,No,30,No,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),61.1,1826.38,Yes
CUST2775,Male,1,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,61.03,603.36,No
CUST2776,Female,0,No,No,58,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,106.55,5978.98,No
CUST2777,Male,0,Yes,No,62,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),38.33,2378.45,Yes
CUST2778,Male,0,No,No,6,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,63.58,379.94,Yes
CUST2779,Female,1,Yes,No,67,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,70.09,4754.33,No
CUST2780,Male,0,No,No,41,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,58.05,2321,Yes
CUST2781,Female,0,Yes,Yes,43,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,73.2,3057.78,No
CUST2782,Male,0,No,No,18,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,47.56,882.99,Yes
CUST2783,Female,0,Yes,Yes,58,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),62.95,3724.92,No
CUST2784,Female,0,Yes,No,60,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,68.94,4249,No
CUST2785,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),106.01,2754.45,Yes
CUST2786,Female,0,Yes,No,68,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.69,7583.7,Yes
CUST2787,Female,0,No,No,22,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.08,1553.41,No
CUST2788,Male,0,No,Yes,24,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Mailed check,100.98,2510.09,No
CUST2789,Female,1,Yes,No,40,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,43.25,1797.84,No
CUST2790,Male,0,Yes,No,66,Yes,No,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,120,8182.87,No
CUST2791,Female,0,No,Yes,40,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),57.66,2201.09,No
CUST2792,Female,0,No,No,6,Yes,No,DSL,No internet service,No,Yes,No,No,No,Month-to-month,No,Electronic check,64.02,396.45,No
CUST2793,Female,0,No,No,18,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),80.96,1515.44,No
CUST2794,Male,0,No,No,30,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.58,2596.95,No
CUST2795,Male,0,No,Yes,21,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),59.86,1246.54,No
CUST2796,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Two year,Yes,Electronic check,18,1120.09,Yes
CUST2797,Male,0,No,Yes,10,Yes,No phone service,No,No,No,No,No,No,No,One year,No,Credit card (automatic),84.68,824.17,No
CUST2798,Male,0,No,Yes,13,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,37.7,490.92,No
CUST2799,Male,0,Yes,Yes,9,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),88.23,824.72,Yes
CUST2800,Female,0,Yes,Yes,68,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Mailed check,87.57,6173.27,No
CUST2801,Female,1,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),70.78,2881.83,No
CUST2802,Male,0,Yes,No,24,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),92.13,2207.61,No
CUST2803,Male,1,No,No,34,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.29,1694.57,No
CUST2804,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,106.24,6588.08,Yes
CUST2805,Female,1,Yes,Yes,41,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,69.89,2841.64,No
CUST2806,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,59.44,283.59,No
CUST2807,Male,0,No,No,50,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.24,5071.13,No
CUST2808,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,45.04,176.21,No
CUST2809,Male,0,Yes,Yes,51,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,18,876.61,No
CUST2810,Female,0,Yes,Yes,52,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),27.57,1364.91,No
CUST2811,Female,0,No,Yes,39,Yes,No phone service,DSL,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,108.05,4395.72,No
CUST2812,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),72.5,565.62,Yes
CUST2813,Male,0,Yes,No,45,Yes,Yes,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,70.1,3138.06,Yes
CUST2814,Male,0,Yes,Yes,28,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,Two year,No,Electronic check,92.32,2701.43,No
CUST2815,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,73.87,1988.01,No
CUST2816,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,56.74,3532.69,No
CUST2817,Female,0,No,No,34,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,51.84,1771.71,No
CUST2818,Female,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,29.74,1767.95,No
CUST2819,Male,0,No,No,62,Yes,No,DSL,No internet service,Yes,No,No,No internet service,No,Two year,No,Electronic check,32.99,1962.56,No
CUST2820,Male,0,No,No,38,Yes,Yes,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Mailed check,70.24,2762.93,Yes
CUST2821,Male,0,Yes,No,26,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.33,1535.55,No
CUST2822,Female,0,No,No,24,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.64,1945.51,No
CUST2823,Female,0,No,No,39,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),62.43,2436.94,No
CUST2824,Female,0,Yes,No,21,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),33.08,675.39,Yes
CUST2825,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.37,3407.45,Yes
CUST2826,Male,0,No,No,48,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.57,3241.36,Yes
CUST2827,Female,0,Yes,No,13,No,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),65.52,838.75,Yes
CUST2828,Female,1,Yes,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.72,209.64,Yes
CUST2829,Male,0,No,Yes,32,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Two year,No,Electronic check,120,3735.7,No
CUST2830,Female,0,No,Yes,35,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,Two year,No,Mailed check,29.24,1039.79,No
CUST2831,Female,0,Yes,No,19,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.28,658.43,Yes
CUST2832,Female,0,No,Yes,14,Yes,No,Fiber optic,No,No,No internet service,No,No,No,One year,Yes,Credit card (automatic),18,251.62,Yes
CUST2833,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,67.78,3323.39,Yes
CUST2834,Female,0,No,Yes,68,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,18,1215.43,No
CUST2835,Female,0,No,No,45,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),71.73,3348.76,Yes
CUST2836,Male,1,No,No,19,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,63.31,1218.79,Yes
CUST2837,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,47.78,3198.12,No
CUST2838,Female,1,No,No,66,No,No,Fiber optic,No,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,79.16,5111.77,Yes
CUST2839,Male,0,No,No,66,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.9,5091.42,No
CUST2840,Male,0,Yes,No,45,Yes,No,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,113.15,5146.14,Yes
CUST2841,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,83.39,5724.11,No
CUST2842,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.11,4529.71,Yes
CUST2843,Female,0,Yes,No,3,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18,54.28,No
CUST2844,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,92.89,3657.66,No
CUST2845,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,93.13,3927.77,No
CUST2846,Male,1,Yes,No,40,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,104.71,4229.95,No
CUST2847,Male,0,No,No,50,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18,895.06,Yes
CUST2848,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,One year,No,Bank transfer (automatic),71.15,2402.01,No
CUST2849,Female,0,No,Yes,24,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,84.76,2045.12,Yes
CUST2850,Male,0,Yes,No,17,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.05,1799.87,Yes
CUST2851,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,83.06,3417.81,No
CUST2852,Female,0,No,No,66,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,66.82,4519.27,No
CUST2853,Female,1,No,Yes,44,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),34.45,1537.52,No
CUST2854,Female,0,Yes,No,23,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,Two year,No,Electronic check,61.49,1392.76,No
CUST2855,Male,0,No,No,6,No,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,76.66,444.76,No
CUST2856,Female,0,Yes,No,66,No,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,88.49,5679.47,Yes
CUST2857,Male,0,Yes,Yes,21,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),18,359.34,No
CUST2858,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),73.86,2629.95,Yes
CUST2859,Female,0,No,Yes,29,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,20.82,622.61,No
CUST2860,Female,0,Yes,Yes,7,Yes,No,DSL,No,No,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),72.98,499.05,No
CUST2861,Female,0,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,30.58,1554.59,No
CUST2862,Male,0,Yes,Yes,37,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),21.71,790.07,No
CUST2863,Female,0,Yes,No,23,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,119.31,2687.07,No
CUST2864,Female,0,No,No,8,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),23.54,187.39,No
CUST2865,Female,0,Yes,No,48,No,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,45.9,2151.23,No
CUST2866,Male,0,No,Yes,10,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Two year,Yes,Mailed check,64.39,633.58,Yes
CUST2867,Male,0,Yes,No,24,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18,449.61,Yes
CUST2868,Male,0,No,No,47,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),88.56,4093.57,No
CUST2869,Female,0,No,Yes,53,Yes,No,DSL,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),43.98,2397.49,No
CUST2870,Female,0,Yes,No,39,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,34.39,1358.09,No
CUST2871,Male,0,Yes,Yes,67,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.73,6111.97,Yes
CUST2872,Female,0,No,No,66,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.92,1696.99,No
CUST2873,Female,0,No,No,6,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),78.43,475.05,No
CUST2874,Female,0,Yes,No,21,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,Two year,No,Electronic check,65.71,1312.1,No
CUST2875,Female,0,Yes,No,36,Yes,No,DSL,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Mailed check,66.72,2298.33,No
CUST2876,Female,0,No,No,3,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,One year,Yes,Electronic check,63.31,194.73,No
CUST2877,Female,1,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,68.86,2876.66,Yes
CUST2878,Male,0,Yes,No,45,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),18,802.35,No
CUST2879,Female,0,No,Yes,44,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),38.77,1645.46,Yes
CUST2880,Female,0,Yes,Yes,33,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),37.6,1198.28,No
CUST2881,Female,0,No,No,60,No,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,98.23,6069.29,No
CUST2882,Female,1,Yes,No,70,No,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),69.76,5043.87,No
CUST2883,Female,0,No,No,26,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,65.34,1709.03,No
CUST2884,Male,1,No,Yes,21,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,One year,Yes,Credit card (automatic),120,2468.37,No
CUST2885,Male,1,No,No,2,Yes,No,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,18,37.56,Yes
CUST2886,Male,1,No,Yes,47,No,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),107.43,5111.8,No
CUST2887,Male,0,No,No,30,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),65.35,2018.66,No
CUST2888,Female,0,No,No,27,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Two year,No,Credit card (automatic),42.34,1086.4,No
CUST2889,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,48.97,3459.6,No
CUST2890,Male,0,No,Yes,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.06,1038.34,No
CUST2891,Male,0,No,No,50,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,110,5411.03,Yes
CUST2892,Female,0,No,No,23,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,72.18,1697.75,No
CUST2893,Male,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),85.59,1130.21,Yes
CUST2894,Female,0,Yes,No,4,Yes,No,DSL,No,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),42.74,165.01,Yes
CUST2895,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,One year,Yes,Electronic check,68.34,983.06,No
CUST2896,Female,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,Two year,No,Mailed check,92.28,1774.09,No
CUST2897,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),98.78,1313.41,No
CUST2898,Male,0,No,Yes,3,No,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,24.81,78.08,No
CUST2899,Female,1,No,No,47,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,89.26,4387.35,No
CUST2900,Female,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),60.62,187.32,Yes
CUST2901,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.96,75.96,Yes
CUST2902,Female,1,Yes,Yes,24,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,49.16,1200.47,Yes
CUST2903,Male,0,Yes,No,35,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,110.77,3965.39,No
CUST2904,Female,1,Yes,Yes,14,Yes,Yes,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,72.81,969.23,Yes
CUST2905,Male,0,No,No,67,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.36,3046.95,No
CUST2906,Female,0,Yes,Yes,13,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,50.33,660.64,No
CUST2907,Male,0,No,No,47,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,90.78,4056.12,No
CUST2908,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),86.65,4509.66,No
CUST2909,Male,0,Yes,No,26,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.42,1751.11,Yes
CUST2910,Male,0,Yes,No,3,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),53.4,156.32,No
CUST2911,Female,0,No,No,51,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,93.65,4725.44,No
CUST2912,Female,0,No,No,40,Yes,No phone service,DSL,No internet service,No,No internet service,No,Yes,Yes,Two year,No,Electronic check,49.21,2037.45,Yes
CUST2913,Male,1,Yes,Yes,68,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),47.71,3382.87,No
CUST2914,Male,1,No,Yes,36,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),120,4154.21,Yes
CUST2915,Female,0,Yes,Yes,51,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),76.36,4002.61,Yes
CUST2916,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),62.53,62.53,No
CUST2917,Female,0,No,Yes,33,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),51.67,1719.69,No
CUST2918,Male,0,Yes,Yes,7,No,No,DSL,No,No,No,No internet service,No,Yes,One year,No,Mailed check,58.69,422.31,Yes
CUST2919,Male,0,No,No,52,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.44,5179.24,No
CUST2920,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Mailed check,89.86,991.53,No
CUST2921,Male,0,No,No,27,Yes,No phone service,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),45.53,1207.1,Yes
CUST2922,Female,0,Yes,Yes,14,No,No,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,No,Electronic check,55.1,740.12,No
CUST2923,Male,0,No,Yes,46,No,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),25.54,1128.44,No
CUST2924,Female,1,Yes,No,10,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No,One year,No,Electronic check,72.9,702.5,No
CUST2925,Male,0,No,Yes,24,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),18,436.96,No
CUST2926,Female,0,No,No,61,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,18.77,1099.84,No
CUST2927,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.77,1228.41,No
CUST2928,Female,0,No,No,9,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),18,163.43,No
CUST2929,Male,0,No,Yes,17,Yes,No,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Electronic check,120,2122.39,Yes
CUST2930,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,Two year,No,Mailed check,38.4,2255.35,No
